,provider,A_family,A_vcpu,B_family,B_vcpu,C_family,C_type,C_vcpu,nodes,workload,target_cost,target_runtime,status
920,B,,,0,0,,,,4,santander-linear_regression,0.0234886338988939,82.90106081962585,ok
921,A,1,0,,,,,,3,creditcard-quantile_transformer,0.0004632046416401,16.895002126693726,ok
922,B,,,0,0,,,,4,buzz-naive_bayes,0.0015584139903386,5.500284671783447,ok
923,A,2,1,,,,,,3,creditcard-standard_scaler,0.0002433068387508,4.882411479949951,ok
924,C,,,,,1,2,0,3,creditcard-linear_regression,0.0083533788526654,76.93058037757874,ok
925,C,,,,,0,2,0,2,santander-standard_scaler,0.0015236763666884,27.5601167678833,ok
926,A,2,0,,,,,,4,creditcard-quantile_transformer,0.0003226483889685,9.711824417114258,ok
927,C,,,,,0,1,1,3,buzz-quantile_transformer,0.0018460027680349,20.337146282196045,ok
928,C,,,,,0,2,1,5,creditcard-kmeans,0.0035617244620574,12.884828329086304,ok
929,C,,,,,1,1,0,4,buzz-poisson_regression,0.0060463574819829,69.6763346195221,ok
930,C,,,,,0,1,0,3,santander-kmeans,0.0054653885536754,120.42279505729675,ok
931,C,,,,,1,0,0,3,buzz-xgboost,0.0034375481316248,39.43649864196777,ok
932,B,,,1,1,,,,2,creditcard-spectral_clustering,0.0291946177154117,111.33540654182434,ok
933,C,,,,,0,2,0,2,buzz-kmeans,0.0021859830613443,39.5398588180542,ok
934,A,2,1,,,,,,3,santander-naive_bayes,0.0008765841310421,17.590317010879517,ok
935,C,,,,,1,0,0,3,creditcard-kmeans,0.0016002615118026,18.358640670776367,ok
936,B,,,0,0,,,,3,buzz-logistic_regression,0.0220723241597414,103.86976075172424,ok
937,C,,,,,0,0,1,5,santander-kmeans,0.0144662257101933,70.59565210342407,ok
938,C,,,,,0,1,1,5,buzz-xgboost,0.0039725206373413,26.258812189102173,ok
939,B,,,1,0,,,,3,buzz-kmeans,0.0071448811825116,36.32990431785584,ok
940,C,,,,,0,2,0,3,santander-quantile_transformer,0.006967140536857,84.01399445533752,ok
941,C,,,,,0,2,0,5,buzz-kmeans,0.0041696625644014,30.168187856674194,ok
942,A,1,0,,,,,,5,creditcard-naive_bayes,0.0002256059261825,4.937272548675537,ok
943,A,0,0,,,,,,5,buzz-logistic_regression,0.0045596211757924,104.55182313919067,ok
944,C,,,,,0,0,1,5,buzz-xgboost,0.0054262096062699,26.480079412460327,ok
945,A,0,0,,,,,,5,buzz-spectral_clustering,0.0001698795009983,3.8953261375427246,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
946,A,2,0,,,,,,5,santander-linear_regression,0.0028873072193397,69.5271303653717,ok
947,C,,,,,0,0,0,5,creditcard-polynomial_features,0.004208802990506,41.07819104194641,ok
948,C,,,,,0,1,1,2,creditcard-kmeans,0.0011839761638434,19.56554198265076,ok
949,C,,,,,0,2,1,3,creditcard-xgboost,0.0023744429085437,14.316234350204468,ok
950,A,0,1,,,,,,4,creditcard-quantile_transformer,0.0008549965952767,12.253135919570925,ok
951,C,,,,,1,2,0,4,buzz-logistic_regression,0.034930026030302,241.26648831367493,ok
952,C,,,,,1,1,0,3,buzz-naive_bayes,0.0004835422799189,7.429586887359619,ok
953,C,,,,,0,0,1,3,santander-logistic_regression,0.0207682669188976,168.9163637161255,ok
954,C,,,,,0,2,0,5,creditcard-linear_regression,0.0122474325500521,88.61216950416565,ok
955,A,0,0,,,,,,4,santander-linear_regression,0.0029803753379185,85.42477083206177,ok
956,C,,,,,1,1,1,2,buzz-polynomial_features,0.0007544766001701,8.694352626800537,"('transform-491bef8edb8d9a2e8f1c07889a742bfe', 5, 0)"
957,C,,,,,0,1,1,2,buzz-standard_scaler,0.0005702991229581,9.424354791641235,ok
958,C,,,,,1,2,0,2,buzz-linear_regression,0.0433532479093737,598.8936779499054,Timed out.
959,C,,,,,1,0,0,2,creditcard-xgboost,0.0016550526047282,28.480828762054443,ok
960,C,,,,,0,2,1,2,santander-logistic_regression,0.0355363007287507,321.38865542411804,ok
961,B,,,0,0,,,,3,santander-logistic_regression,0.039195203384757,184.44801592826843,ok
962,C,,,,,1,2,1,5,creditcard-xgboost,0.0050925569284624,14.069996118545532,ok
963,B,,,1,1,,,,2,creditcard-quantile_transformer,0.0044896119615766,17.12140154838562,ok
964,C,,,,,1,1,0,5,creditcard-standard_scaler,0.0005799885976645,5.346885919570923,ok
965,B,,,0,0,,,,5,santander-xgboost,0.0352961340943972,99.65967273712158,ok
966,C,,,,,1,2,0,2,creditcard-naive_bayes,0.0004327159714168,5.977657318115234,ok
967,A,2,1,,,,,,3,santander-polynomial_features,0.0163214880532026,327.5214993953705,"(""('array-342236d92d133afb203593dc1d57c1b2', 14, 0)"", <Worker 'tcp://192.168.30.73:37445', name: tcp://192.168.30.73:37445, memory: 0, processing: 12>)"
968,C,,,,,0,2,0,5,buzz-linear_regression,0.0365407851360301,264.37853264808655,ok
969,C,,,,,1,1,1,2,santander-logistic_regression,0.0277458083350923,319.7340269088745,ok
970,C,,,,,1,1,1,5,buzz-polynomial_features,0.0064411915150615,29.690511465072632,in <closed TCP>: Stream is closed
971,A,0,0,,,,,,3,santander-naive_bayes,0.000490872698148,18.75946617126465,ok
972,C,,,,,0,0,0,3,buzz-spectral_clustering,0.0004236638442754,6.891644477844238,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
973,C,,,,,1,2,1,2,buzz-quantile_transformer,0.0045943735770384,31.73396944999695,ok
974,C,,,,,1,1,1,4,santander-xgboost,0.0132504708071284,76.3471429347992,ok
975,C,,,,,1,0,1,3,creditcard-quantile_transformer,0.0017607003965377,10.09961986541748,ok
976,C,,,,,1,0,1,2,santander-quantile_transformer,0.0096423321828842,82.96461725234985,ok
977,C,,,,,0,2,0,4,buzz-naive_bayes,0.0006003894886191,5.429894685745239,ok
978,A,2,1,,,,,,4,creditcard-naive_bayes,0.0005953365693092,8.959914922714233,ok
979,B,,,0,0,,,,5,buzz-naive_bayes,0.0021601453274488,6.099233865737915,ok
980,C,,,,,1,1,1,4,buzz-naive_bayes,0.0012771283353169,7.358613967895508,ok
981,A,0,0,,,,,,4,buzz-poisson_regression,0.0018267528970506,52.35915946960449,ok
982,C,,,,,1,1,0,2,creditcard-naive_bayes,0.0003975044597652,9.161434412002563,ok
983,C,,,,,1,1,1,5,buzz-naive_bayes,0.0011996880820724,5.529932260513306,ok
984,C,,,,,0,1,1,5,creditcard-quantile_transformer,0.0022533592597007,14.894960403442385,ok
985,C,,,,,1,1,1,4,santander-polynomial_features,0.0076285942937003,43.954768657684326,"('transform-b82d90c248e4c3b0456054d39e5a1b0a', 12, 0)"
986,C,,,,,1,2,1,2,santander-standard_scaler,0.0033959303157064,23.456157207489014,ok
987,C,,,,,1,0,0,5,buzz-quantile_transformer,0.0040288820044861,27.732266187667847,ok
988,C,,,,,0,0,0,4,buzz-xgboost,0.0026089666901985,31.8296058177948,ok
989,C,,,,,0,1,0,2,creditcard-quantile_transformer,0.0005995330600094,19.814907789230347,ok
990,A,0,0,,,,,,5,santander-naive_bayes,0.0005394930110375,12.370540380477903,ok
991,B,,,1,0,,,,2,santander-xgboost,0.0286395631710688,218.43734622001648,ok
992,C,,,,,1,2,0,4,buzz-standard_scaler,0.0016254637757407,11.227301597595217,ok
993,C,,,,,0,1,0,3,buzz-spectral_clustering,0.000427511597867,9.41966724395752,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
994,C,,,,,1,1,1,5,santander-kmeans,0.0178846580494774,82.43888473510742,ok
995,A,2,0,,,,,,2,buzz-quantile_transformer,0.0004570155397918,27.512641191482544,ok
996,A,0,1,,,,,,5,santander-kmeans,0.0058530885235468,67.10547351837158,ok
997,C,,,,,0,2,0,3,santander-standard_scaler,0.0016942578065311,20.43038535118103,ok
998,C,,,,,0,1,1,3,santander-kmeans,0.0084369123978257,92.94824719429016,ok
999,C,,,,,1,0,1,3,santander-xgboost,0.0127713373761971,73.25814938545227,ok
1000,C,,,,,0,0,1,3,creditcard-spectral_clustering,0.0093047583940386,75.6792061328888,ok
1001,C,,,,,0,1,0,4,santander-standard_scaler,0.0015658620965337,25.876315355300903,ok
1002,C,,,,,0,0,0,5,santander-linear_regression,0.0099269102058211,96.88728952407835,ok
1003,C,,,,,0,0,0,5,santander-kmeans,0.0082873238964279,80.8848204612732,ok
1004,C,,,,,0,0,1,2,creditcard-poisson_regression,0.0106090535069704,129.43131566047668,ok
1005,C,,,,,0,2,0,3,santander-xgboost,0.0103301231132217,124.56687235832214,ok
1006,A,1,0,,,,,,2,buzz-kmeans,0.000788327020208,43.130353689193726,ok
1007,A,2,1,,,,,,3,creditcard-spectral_clustering,0.0030810046832561,61.826180934906006,ok
1008,C,,,,,0,0,1,5,creditcard-poisson_regression,0.0085828238249619,41.884459495544434,ok
1009,A,2,0,,,,,,5,buzz-quantile_transformer,0.0009340161483817,22.491358757019043,ok
1010,C,,,,,0,2,1,2,creditcard-linear_regression,0.0125480714777814,113.4841763973236,ok
1011,C,,,,,1,0,0,4,santander-linear_regression,0.017182414829678,147.84104537963867,ok
1012,C,,,,,1,1,1,4,buzz-polynomial_features,0.0118680776084793,68.382009267807,"(""('transform-491bef8edb8d9a2e8f1c07889a742bfe', 9, 0)"", <Worker 'tcp://10.64.91.5:32983', name: tcp://10.64.91.5:32983, memory: 0, processing: 9>)"
1013,C,,,,,1,0,1,3,creditcard-linear_regression,0.0114841511408487,65.87467193603516,ok
1014,C,,,,,0,0,0,5,buzz-linear_regression,0.0454310800782342,443.4102976322174,ok
1015,C,,,,,1,2,0,4,buzz-naive_bayes,0.0013460670244693,9.297469854354858,ok
1016,C,,,,,1,0,0,5,santander-quantile_transformer,0.0107292970411645,73.85366988182068,ok
1017,C,,,,,0,2,0,5,buzz-polynomial_features,0.0091651737960656,66.31152534484863,ok
1018,C,,,,,1,0,1,5,buzz-polynomial_features,0.0137171683833334,47.210139751434326,ok
1019,A,1,1,,,,,,4,creditcard-naive_bayes,0.0004716858636538,6.451630353927612,ok
1020,C,,,,,0,0,1,5,creditcard-logistic_regression,0.0050515524035294,24.651740074157715,ok
1021,C,,,,,1,0,1,4,buzz-poisson_regression,0.0108816891109678,46.81415009498596,ok
1022,C,,,,,1,0,0,3,santander-polynomial_features,0.0041715477081139,47.85714387893677,"(""('array-342236d92d133afb203593dc1d57c1b2', 13, 0)"", <Worker 'tcp://10.0.5.2:45061', name: tcp://10.0.5.2:45061, memory: 0, processing: 11>)"
1023,C,,,,,1,2,0,2,creditcard-standard_scaler,0.0004295048922167,5.933298587799072,ok
1024,A,2,0,,,,,,4,creditcard-naive_bayes,0.0001904154527982,5.731568813323975,ok
1025,C,,,,,1,1,1,2,buzz-poisson_regression,0.0094679565005567,109.10577273368835,ok
1026,C,,,,,0,0,1,3,santander-xgboost,0.0090130254930257,73.30642938613892,ok
1027,C,,,,,1,2,0,5,santander-quantile_transformer,0.0145209092985921,80.23833227157593,ok
1028,C,,,,,0,2,1,5,buzz-quantile_transformer,0.0050823903569512,18.38596105575561,ok
1029,B,,,0,0,,,,3,buzz-kmeans,0.0061760595977306,29.063809871673584,ok
1030,C,,,,,0,1,1,2,buzz-linear_regression,0.0362414352236843,598.8999981880188,Timed out.
1031,C,,,,,0,2,1,2,buzz-poisson_regression,0.0125342900803608,113.3595380783081,ok
1032,C,,,,,0,2,0,4,buzz-spectral_clustering,0.000626171542726,5.663066387176514,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1033,C,,,,,1,2,0,4,creditcard-linear_regression,0.009021320786635,62.31150197982788,ok
1034,C,,,,,0,2,0,5,creditcard-spectral_clustering,0.0115527656529075,83.58614134788513,ok
1035,C,,,,,1,0,0,4,santander-poisson_regression,0.0623198904477755,536.2132065296173,ok
1036,C,,,,,1,2,0,5,creditcard-polynomial_features,0.0073343765733308,40.52763724327088,ok
1037,A,1,0,,,,,,3,santander-kmeans,0.0034640824763576,126.34951281547546,ok
1038,B,,,0,0,,,,3,buzz-quantile_transformer,0.0049500753462314,23.29447221755981,ok
1039,C,,,,,1,2,1,5,santander-xgboost,0.0202224874189164,55.87179946899414,ok
1040,A,0,0,,,,,,4,buzz-quantile_transformer,0.0006975168537563,19.992521286010746,ok
1041,C,,,,,0,0,1,3,santander-poisson_regression,0.0476588752074122,387.62810254096985,ok
1042,A,0,0,,,,,,5,creditcard-logistic_regression,0.0012581899301211,28.85021495819092,ok
1043,C,,,,,1,1,1,4,creditcard-xgboost,0.0021827183718151,12.57648229598999,ok
1044,C,,,,,1,1,1,2,creditcard-logistic_regression,0.0071959392606152,82.92375588417053,ok
1045,C,,,,,0,1,1,5,santander-spectral_clustering,0.0033318077471892,22.023627281188965,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1046,C,,,,,0,0,0,2,buzz-standard_scaler,0.0003343411340713,8.157978057861328,ok
1047,C,,,,,0,2,0,3,creditcard-linear_regression,0.006836494993805,82.43859148025513,ok
1048,C,,,,,0,0,1,2,buzz-linear_regression,0.0490873312050581,598.8694331645966,Timed out.
1049,A,0,1,,,,,,2,creditcard-quantile_transformer,0.000610938556883,17.510977745056152,ok
1050,C,,,,,0,0,1,3,creditcard-logistic_regression,0.0052913884139657,43.03691267967224,ok
1051,C,,,,,1,2,0,3,creditcard-logistic_regression,0.0051228423289259,47.17890095710754,ok
1052,C,,,,,1,0,1,5,santander-quantile_transformer,0.0171738360124164,59.1068925857544,ok
1053,C,,,,,0,2,1,3,creditcard-standard_scaler,0.0015377433854428,9.271519899368286,ok
1054,C,,,,,0,1,0,2,buzz-poisson_regression,0.0043132033096241,142.55381655693054,ok
1055,C,,,,,1,1,1,2,santander-spectral_clustering,0.0023538526635434,27.125062704086304,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1056,A,1,0,,,,,,2,santander-logistic_regression,0.0069147861969073,378.31657004356384,ok
1057,C,,,,,1,1,0,4,buzz-spectral_clustering,0.000648923595084,7.47799277305603,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1058,C,,,,,0,0,0,2,buzz-xgboost,0.0022316847899953,54.45347189903259,ok
1059,B,,,1,0,,,,5,santander-kmeans,0.0315208919048309,96.16543292999268,ok
1060,C,,,,,0,2,0,4,santander-quantile_transformer,0.0077106244090991,69.73452949523926,ok
1061,C,,,,,0,2,0,3,santander-naive_bayes,0.0013071559007271,15.762476444244385,ok
1062,C,,,,,0,2,1,2,buzz-naive_bayes,0.0009823576511457,8.884397029876709,ok
1063,B,,,1,0,,,,2,santander-standard_scaler,0.0034413518540064,26.247598886489868,ok
1064,C,,,,,0,2,1,5,santander-quantile_transformer,0.0138066549194733,49.9466986656189,ok
1065,A,0,0,,,,,,4,creditcard-naive_bayes,0.0002364526704682,6.777305841445923,ok
1066,C,,,,,1,1,1,3,santander-logistic_regression,0.0210480722807645,161.70093941688538,ok
1067,C,,,,,0,2,0,2,santander-poisson_regression,0.0331102765765584,598.8956110477448,Timed out.
1068,C,,,,,0,2,1,3,creditcard-kmeans,0.0021890418023403,13.198395013809204,ok
1069,A,1,1,,,,,,4,santander-quantile_transformer,0.0041083100294537,56.19269037246704,ok
1070,A,2,1,,,,,,2,buzz-spectral_clustering,0.0001971494275728,5.934263706207275,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1071,C,,,,,1,0,1,2,buzz-polynomial_features,0.0058838122356202,50.62553548812866,ok
1072,C,,,,,0,2,1,4,buzz-standard_scaler,0.0014581722396532,6.593821048736572,ok
1073,C,,,,,0,1,1,4,santander-linear_regression,0.0163597976664193,135.17514872550964,ok
1074,C,,,,,0,2,0,5,santander-standard_scaler,0.0023479208870523,16.987590074539185,ok
1075,A,0,0,,,,,,4,creditcard-kmeans,0.0004799067023595,13.755287647247314,ok
1076,A,0,1,,,,,,3,creditcard-logistic_regression,0.0019117307509581,36.52988696098328,ok
1077,A,0,1,,,,,,5,creditcard-poisson_regression,0.0030513057339191,34.98312306404114,ok
1078,C,,,,,0,1,0,3,creditcard-polynomial_features,0.0018869596968638,41.57672572135925,ok
1079,C,,,,,1,2,0,3,buzz-linear_regression,0.0532102725527286,490.04088306427,ok
1080,C,,,,,1,2,1,5,creditcard-poisson_regression,0.0161103658884763,44.5106041431427,ok
1081,C,,,,,0,2,0,5,buzz-poisson_regression,0.0079721793281727,57.680016040802,ok
1082,C,,,,,0,2,0,4,santander-spectral_clustering,0.0024685431893989,22.32539010047913,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1083,C,,,,,1,2,0,3,santander-poisson_regression,0.0650388892970482,598.9767241477966,Timed out.
1084,A,0,1,,,,,,2,creditcard-kmeans,0.0005072943417231,14.540283679962158,ok
1085,C,,,,,0,1,0,3,santander-naive_bayes,0.0009962619644522,21.951348781585693,ok
1086,C,,,,,0,1,0,2,santander-poisson_regression,0.0181196633437053,598.8651540279388,Timed out.
1087,C,,,,,0,1,1,4,santander-polynomial_features,0.0043252681719048,35.738141775131226,"(""('transform-b82d90c248e4c3b0456054d39e5a1b0a', 8, 0)"", <Worker 'tcp://10.0.180.5:46603', name: tcp://10.0.180.5:46603, memory: 0, processing: 16>)"
1088,A,1,1,,,,,,4,buzz-poisson_regression,0.0031744532135857,43.4195728302002,ok
1089,A,1,1,,,,,,2,creditcard-spectral_clustering,0.0038334759018421,104.86712193489076,ok
1090,A,1,0,,,,,,4,buzz-logistic_regression,0.0047695695742766,130.474547624588,ok
1091,C,,,,,0,0,1,3,buzz-polynomial_features,0.0050957306320071,41.445552110672,ok
1092,C,,,,,0,1,1,5,creditcard-xgboost,0.0020931289268255,13.835819721221924,ok
1093,C,,,,,0,0,0,3,buzz-polynomial_features,0.0045479665820956,73.98074960708618,ok
1094,A,1,1,,,,,,5,creditcard-standard_scaler,0.0004940839705864,5.406389951705933,ok
1095,A,2,0,,,,,,5,santander-standard_scaler,0.0011278842796881,27.15975522994995,ok
1096,C,,,,,1,2,1,5,buzz-xgboost,0.0259472944061623,71.68861079216003,ok
1097,C,,,,,0,0,0,5,buzz-naive_bayes,0.0004626044667661,4.515049695968628,ok
1098,C,,,,,1,1,0,4,creditcard-poisson_regression,0.0050660018085373,58.37902212142944,ok
1099,C,,,,,1,0,0,3,buzz-logistic_regression,0.0181007067203124,207.65629124641416,ok
1100,A,0,0,,,,,,3,buzz-naive_bayes,0.0001401900647481,5.357582092285156,ok
1101,C,,,,,0,2,1,2,buzz-polynomial_features,0.0054411491004472,49.2095000743866,ok
1102,C,,,,,0,1,0,2,buzz-quantile_transformer,0.0010034439537795,33.16439199447632,ok
1103,A,0,1,,,,,,4,buzz-standard_scaler,0.0002224185964796,3.187527656555176,ok
1104,C,,,,,1,2,1,4,buzz-poisson_regression,0.0144018641472392,49.73782706260681,ok
1105,A,2,1,,,,,,3,buzz-spectral_clustering,0.0001896654287576,3.805995225906372,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1106,C,,,,,1,0,0,2,creditcard-poisson_regression,0.0083461627788543,143.6242160797119,ok
1107,A,2,0,,,,,,4,buzz-polynomial_features,0.0013816534470717,41.58823084831238,ok
1108,A,1,0,,,,,,2,buzz-polynomial_features,0.0006113170060051,33.44591522216797,ok
1109,C,,,,,0,2,1,4,buzz-logistic_regression,0.0319565720522933,144.50687766075134,ok
1110,C,,,,,0,0,0,3,santander-naive_bayes,0.001071625570327,17.431892156600952,ok
1111,A,1,1,,,,,,5,creditcard-quantile_transformer,0.0007861325385173,8.602058172225952,ok
1112,C,,,,,1,2,1,3,buzz-logistic_regression,0.0386616197811365,178.02741265296936,ok
1113,C,,,,,0,0,0,4,buzz-logistic_regression,0.0129352206928173,157.81074452400208,ok
1114,C,,,,,0,2,1,4,buzz-xgboost,0.0066973297060394,30.28516960144043,ok
1115,A,1,0,,,,,,3,buzz-linear_regression,0.010981786666433,400.55148935317993,ok
1116,A,1,1,,,,,,5,buzz-standard_scaler,0.0003247419132788,3.553406953811645,ok
1117,A,0,1,,,,,,5,buzz-polynomial_features,0.0024384071816338,27.956260681152344,ok
1118,C,,,,,1,1,1,5,buzz-quantile_transformer,0.0042559799629449,19.617833375930783,ok
1119,C,,,,,1,0,0,4,creditcard-kmeans,0.0017788527757326,15.30561661720276,ok
1120,A,2,1,,,,,,3,buzz-naive_bayes,0.0001654767584005,3.320603847503662,ok
1121,A,1,0,,,,,,5,santander-linear_regression,0.0037535501794682,82.1445631980896,ok
1122,C,,,,,0,1,0,4,creditcard-polynomial_features,0.0006293757655477,10.400613069534302,in <closed TCP>: Stream is closed
1123,C,,,,,0,1,0,2,creditcard-linear_regression,0.0043366999409286,143.33039355278015,ok
1124,C,,,,,0,2,1,5,santander-xgboost,0.0156283719481587,56.53690838813782,ok
1125,C,,,,,0,2,0,2,buzz-spectral_clustering,0.0004907546708401,8.8767249584198,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1126,A,2,0,,,,,,5,buzz-logistic_regression,0.0038844512228171,93.53862476348876,ok
1127,C,,,,,1,0,1,3,buzz-poisson_regression,0.0116853555068174,67.02880787849426,ok
1128,B,,,1,0,,,,4,santander-linear_regression,0.0286805594942304,109.37501502037048,ok
1129,C,,,,,0,2,1,4,creditcard-quantile_transformer,0.0027649314550675,12.5029559135437,ok
1130,C,,,,,1,1,1,5,creditcard-spectral_clustering,0.012978570848902,59.82439827919006,ok
1131,C,,,,,1,0,1,4,buzz-logistic_regression,0.0310740863226784,133.68392777442932,ok
1132,A,1,1,,,,,,2,santander-naive_bayes,0.0003455851010746,9.45369577407837,ok
1133,C,,,,,1,1,1,5,buzz-linear_regression,0.1042647712416119,480.6058597564697,ok
1134,A,1,1,,,,,,4,santander-kmeans,0.0057860323234134,79.14025974273682,ok
1135,A,0,1,,,,,,4,santander-xgboost,0.0044497882625791,63.77085089683533,ok
1136,A,2,1,,,,,,3,santander-spectral_clustering,0.0008929581846396,17.918893337249756,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1137,C,,,,,0,1,1,4,buzz-poisson_regression,0.0065780941333866,54.35243582725525,ok
1138,A,1,1,,,,,,2,creditcard-quantile_transformer,0.0004277528613938,11.701446056365969,ok
1139,A,1,0,,,,,,5,creditcard-kmeans,0.0008442114260792,18.475143671035767,ok
1140,A,1,0,,,,,,5,santander-quantile_transformer,0.0016663218094905,36.46661710739136,ok
